,Gemeindekennziffer,Gemeindename,Gemeindecode,Status,PLZ des Gem.Amtes,weitere Postleitzahlen,Einwohner,Arbeitsstätten,Beschäftigte,Alter,Einkommen,Erbwerbstätige (15-64),Grundstückspreise,Anzahl an Ehepaaren,Anzahl der Kinder
169,10931,Badersdorf,10931,,7512,,288,0.1076388888888889,0.24305555555555555,48.38,36.81,0.4340277777777778,7.8,0.22569444444444445,1.57
170,10932,Schandorf,10932,,7472,,264,0.1553030303030303,0.22348484848484848,49.84,47.406,0.35984848484848486,7.8,0.25,1.45
171,20101,Klagenfurt am Wörthersee,20101,SR,9020,9061 9063 9073 9201,101765,0.097656365155014,0.7266938534859726,44.42,43.969,0.458094629784307,129.9,0.15919029135753943,1.54
172,20201,Villach,20201,SR,9500,9241 9504 9523 9524 9580 9585 9586 9587,63236,0.08091909671705991,0.6108387627300904,44.85,43.256,0.4439717882218989,147.0,0.17501106964387375,1.54
173,20302,Dellach,20302,,9635,9640,1210,0.08677685950413223,0.25950413223140495,47.29,37.536,0.4727272727272727,36.5,0.2190082644628099,1.56
174,20305,Hermagor-Pressegger See,20305,ST,9620,9615 9624 9631,6915,0.1193058568329718,0.5363702096890817,47.68,38.648,0.4443962400578453,61.8,0.20838756326825741,1.56
175,20306,Kirchbach,20306,M,9632,9631 9633 9634,2524,0.098256735340729,0.26782884310618066,46.81,35.733,0.4611727416798732,36.5,0.20443740095087162,1.65
176,20307,Kötschach-Mauthen,20307,M,9640,9635 9651 9652,3321,0.12104787714543812,0.4823848238482385,47.66,36.296,0.4640168623908461,63.2,0.1978319783197832,1.58
177,20316,St. Stefan im Gailtal,20316,,9623,9614 9711,1565,0.08115015974440895,0.17891373801916932,49.65,41.159,0.4428115015974441,36.5,0.21533546325878594,1.51
178,20320,Gitschtal,20320,,9622,9620,1240,0.1064516129032258,0.31693548387096776,47.35,35.718,0.45483870967741935,36.5,0.21935483870967742,1.64
179,20321,Lesachtal,20321,,9653,9652 9654 9655,1277,0.14643696162881753,0.34690681284259983,44.14,33.927,0.48238057948316365,36.5,0.1895066562255286,1.93
180,20402,Ebenthal in Kärnten,20402,M,9065,,8107,0.06290859750832614,0.18625878870112247,44.47,40.066,0.4873566054027384,71.9,0.19032934501048476,1.51
181,20403,Feistritz im Rosental,20403,M,9181,9162,2494,0.08500400962309543,0.3448275862068966,46.96,40.901,0.43023255813953487,44.2,0.19767441860465115,1.57
182,20405,Ferlach,20405,ST,9170,9162 9163,7206,0.07660283097418817,0.4218706633361088,46.83,41.02,0.4333888426311407,58.2,0.1899805717457674,1.54
183,20409,Grafenstein,20409,M,9131,,2999,0.09436478826275425,0.31643881293764586,43.22,40.218,0.484161387129043,54.5,0.1950650216738913,1.55
184,20412,Keutschach am See,20412,,9074,,2423,0.09657449442839455,0.21295914156004953,47.25,44.653,0.47420553033429635,100.9,0.19149814279818406,1.48
185,20414,Köttmannsdorf,20414,,9071,9073 9161,3117,0.07507218479307026,0.18158485723452036,45.02,40.917,0.47321142123837023,63.0,0.21045877446262432,1.56
186,20415,Krumpendorf am Wörthersee,20415,,9201,9061 9210,3505,0.10613409415121255,0.37089871611982883,46.24,53.788,0.43794579172610554,178.1,0.18288159771754636,1.55
187,20416,Ludmannsdorf,20416,,9072,9181,1801,0.07995558023320377,0.21043864519711272,45.52,44.717,0.4847307051637979,44.2,0.20155469183786784,1.58
188,20417,Maria Rain,20417,,9161,,2631,0.07715697453439757,0.14899277841125047,43.48,46.395,0.48992778411250476,85.6,0.2006841505131129,1.57
189,20418,Maria Saal,20418,M,9063,9020 9061 9064,3893,0.08733624454148471,0.32751091703056767,46.04,47.859,0.45517595684562034,100.4,0.2067814025173388,1.53
190,20419,Maria Wörth,20419,,9081,9073 9082,1616,0.11571782178217822,0.390470297029703,49.42,59.608,0.4375,162.7,0.1577970297029703,1.53
191,20421,Moosburg,20421,M,9062,9061 9201 9210 9560,4463,0.08066323101053104,0.2735827918440511,45.26,42.025,0.45462693255657627,75.9,0.18955859287474794,1.57
192,20424,Pörtschach am Wörther See,20424,,9210,9062 9201,2860,0.11853146853146854,0.4153846153846154,47.84,49.861,0.42132867132867136,185.6,0.18776223776223777,1.54
193,20425,Poggersdorf,20425,M,9130,,3251,0.08182097816056598,0.29098738849584743,43.41,43.114,0.4992310058443556,56.5,0.20701322669947708,1.58
194,20428,St. Margareten im Rosental,20428,,9173,,1092,0.07417582417582418,0.13003663003663005,44.84,43.55,0.46886446886446886,32.1,0.19322344322344323,1.58
195,20432,Schiefling am Wörthersee,20432,M,9535,9220,2647,0.08575746127691726,0.1764261428031734,44.95,40.888,0.45976577257272383,61.8,0.20400453343407632,1.55
196,20435,Techelsberg am Wörther See,20435,,9212,9062 9220,2201,0.08359836437982734,0.21353930031803725,45.76,41.717,0.4893230349840981,75.9,0.18673330304407088,1.54
197,20441,Zell,20441,,9170,9173,606,0.06930693069306931,0.11221122112211221,46.13,41.469,0.44224422442244227,32.1,0.19306930693069307,1.78
198,20442,Magdalensberg,20442,M,9064,9020 9063,3591,0.08409913673071567,0.2531328320802005,44.15,42.575,0.4700640490114174,53.8,0.19883040935672514,1.58
199,20501,Althofen,20501,ST,9330,9322,4692,0.0763000852514919,0.8297101449275363,44.71,40.549,0.47932651321398123,51.6,0.1694373401534527,1.45
200,20502,Brückl,20502,M,9371,9064 9102 9103,2742,0.07986870897155361,0.3347921225382932,45.38,39.633,0.462800875273523,38.3,0.19730123997082422,1.5
201,20503,Deutsch-Griffen,20503,,9572,9571,881,0.09648127128263337,0.20771850170261066,47.99,37.582,0.4108967082860386,28.7,0.18388195232690124,1.58
202,20504,Eberstein,20504,M,9372,9103 9371,1216,0.11019736842105263,0.28125,46.29,39.244,0.4621710526315789,38.3,0.18996710526315788,1.56
203,20505,Friesach,20505,ST,9360,9361 9375,4875,0.09456410256410257,0.44246153846153846,47.26,41.356,0.46092307692307694,38.6,0.19323076923076923,1.57
204,20506,Glödnitz,20506,,9346,9345,815,0.1116564417177914,0.27361963190184047,47.74,39.256,0.4539877300613497,28.7,0.1901840490797546,1.47
205,20508,Gurk,20508,M,9342,,1184,0.09881756756756757,0.3108108108108108,46.24,37.46,0.4847972972972973,39.9,0.19763513513513514,1.51
206,20509,Guttaring,20509,M,9334,9330 9360 9374 9375,1482,0.10863697705802969,0.30229419703103916,44.44,40.144,0.48785425101214575,41.6,0.1950067476383266,1.64
207,20511,Hüttenberg,20511,M,9375,8820 8822 9335 9376,1334,0.10419790104947527,0.22263868065967016,49.42,37.23,0.47301349325337333,41.6,0.20314842578710646,1.58
208,20512,Kappel am Krappfeld,20512,,9321,9314 9330 9334 9372 9373,1957,0.08329075114971896,0.20183955033214104,43.95,41.028,0.49463464486458864,38.3,0.1941747572815534,1.65
209,20513,Klein St. Paul,20513,M,9373,9372 9374,1741,0.09304997128087306,0.31878230901780585,45.84,39.148,0.47156806433084436,38.3,0.19988512349224583,1.7
210,20515,Liebenfels,20515,M,9556,9300 9554 9555,3397,0.08448631145128054,0.3011480718280836,43.01,41.044,0.4633500147188696,48.7,0.18810715337062114,1.65
211,20518,Metnitz,20518,M,9363,8850 9362,1924,0.14137214137214138,0.28482328482328484,46.54,38.442,0.47713097713097713,28.7,0.2130977130977131,1.73
212,20519,Micheldorf,20519,,9322,9360,998,0.07414829659318638,0.374749498997996,46.71,38.705,0.45390781563126253,41.6,0.1963927855711423,1.45
213,20520,Mölbling,20520,,9330,9300 9312 9341,1347,0.09948032665181886,0.2323682256867112,42.61,42.202,0.4922048997772829,37.2,0.20044543429844097,1.59
214,20523,St. Georgen am Längsee,20523,,9314,9300 9313 9321,3569,0.10254973381899692,0.2687027178481367,44.72,44.373,0.5046231437377416,69.7,0.21126365928831606,1.6
215,20527,St. Veit an der Glan,20527,ST,9300,9063 9556,12184,0.10218319107025607,0.6680072225869993,45.76,40.406,0.48251805646749835,75.8,0.17424491135915957,1.55
216,20530,Straßburg,20530,ST,9341,,1991,0.11401305876443998,0.3611250627825213,45.77,37.626,0.45203415369161226,37.2,0.19588146659969866,1.65
217,20531,Weitensfeld im Gurktal,20531,M,9344,9343 9345,2012,0.11779324055666004,0.334493041749503,46.91,37.636,0.4721669980119284,28.7,0.19831013916500995,1.55
218,20534,Frauenstein,20534,,9311,9300 9312 9556,3539,0.12771969482904774,0.24554959027974005,44.75,44.785,0.4846001695394179,73.8,0.22011867759254028,1.59
219,20601,Bad Kleinkirchheim,20601,,9546,,1678,0.17520858164481526,0.6805721096543504,49.9,36.999,0.4570917759237187,148.9,0.18593563766388557,1.47
220,20602,Baldramsdorf,20602,,9805,9800,1847,0.056307525717379535,0.11586356253383866,45.15,38.807,0.47969680563075257,54.0,0.21602598808879264,1.47
221,20603,Berg im Drautal,20603,,9771,9761,1257,0.09864757358790771,0.25059665871121717,45.72,38.439,0.4606205250596659,50.4,0.22832140015910898,1.58
222,20604,Dellach im Drautal,20604,,9772,,1597,0.08265497808390733,0.3506574827802129,46.05,38.366,0.4489668127739512,50.4,0.22542266750156542,1.65
223,20605,Großkirchheim,20605,,9843,,1309,0.08403361344537816,0.2184873949579832,44.84,37.016,0.4293353705118411,46.8,0.1841100076394194,1.71
224,20607,Flattach,20607,,9831,,1185,0.09957805907172995,0.3594936708860759,43.39,41.488,0.4810126582278481,46.8,0.1949367088607595,1.68
225,20608,Gmünd in Kärnten,20608,ST,9853,,2541,0.09602518693427785,0.44313262495080674,45.65,37.032,0.45533254624163716,47.2,0.19086973632428178,1.53
226,20609,Greifenburg,20609,M,9761,,1731,0.09647602541883304,0.4026574234546505,45.27,37.972,0.44540727902946275,39.8,0.2050837666088966,1.57
227,20610,Heiligenblut am Großglockner,20610,,9844,,975,0.14358974358974358,0.36205128205128206,46.08,36.345,0.40307692307692305,46.8,0.19179487179487179,1.61
228,20611,Irschen,20611,,9773,9781,1944,0.073559670781893,0.18467078189300412,44.25,36.421,0.4963991769547325,75.1,0.22890946502057613,1.64
229,20613,Kleblach-Lind,20613,,9753,,1166,0.09777015437392796,0.2169811320754717,44.17,41.329,0.47084048027444253,39.8,0.2169811320754717,1.62
230,20616,Lendorf,20616,,9811,9800,1696,0.09787735849056604,0.3178066037735849,43.95,38.146,0.5106132075471698,54.0,0.20872641509433962,1.62
231,20618,Mallnitz,20618,,9822,,767,0.12646675358539766,0.32985658409387225,50.35,43.284,0.37809647979139505,46.8,0.20730117340286833,1.45
232,20619,Malta,20619,,9854,9853,1933,0.08277289187790998,0.1727884117951371,45.03,37.75,0.4842214174857734,46.8,0.19296430419037766,1.62
233,20620,Millstatt am See,20620,M,9872,,3458,0.10323886639676114,0.2744360902255639,48.2,45.546,0.4407171775592828,103.2,0.2032967032967033,1.54
234,20622,Mörtschach,20622,,9842,9841,826,0.08716707021791767,0.17554479418886199,41.61,36.498,0.5096852300242131,46.8,0.17191283292978207,1.65
236,20625,Oberdrauburg,20625,M,9781,,1180,0.07711864406779662,0.22372881355932203,45.34,38.198,0.4491525423728814,50.4,0.21101694915254238,1.58
237,20627,Obervellach,20627,M,9821,,2168,0.1070110701107011,0.37177121771217714,46.04,40.528,0.4404981549815498,37.5,0.1831180811808118,1.56
238,20630,Radenthein,20630,ST,9545,9546 9872 9873,5769,0.08094990466285318,0.3345467152019414,48.1,38.471,0.4189634252036748,67.0,0.19708788351534062,1.51
239,20631,Rangersdorf,20631,,9833,9841,1698,0.07008244994110718,0.2408716136631331,42.18,42.99,0.4581861012956419,46.8,0.19199057714958775,1.72
240,20632,Rennweg am Katschberg,20632,M,9863,9862,1733,0.1154068090017311,0.42008078476630123,44.72,39.111,0.4864396999422966,47.2,0.2088863242931333,1.65
241,20633,Sachsenburg,20633,M,9751,9813,1336,0.06212574850299401,0.5022455089820359,43.44,37.453,0.44835329341317365,39.8,0.19236526946107785,1.64
242,20634,Seeboden am Millstätter See,20634,M,9871,9800 9851 9872,6585,0.08899012908124525,0.33059984813971144,47.07,43.604,0.42627182991647683,90.0,0.19696279422930904,1.55
243,20635,Spittal an der Drau,20635,ST,9800,9701 9702,15151,0.0933271731238862,0.7445713154247244,46.38,38.568,0.44762721932545707,73.0,0.18540030361032275,1.53
244,20636,Stall,20636,,9832,,1494,0.06760374832663989,0.18741633199464525,44.3,43.303,0.47657295850066933,46.8,0.19879518072289157,1.67
245,20637,Steinfeld,20637,M,9754,9753,2019,0.08766716196136701,0.24863793957404656,45.98,36.753,0.42248637939574046,39.8,0.20356612184249628,1.63
246,20638,Trebesing,20638,,9852,9853,1189,0.08494533221194281,0.1883936080740118,43.86,37.947,0.4785534062237174,47.2,0.20521446593776282,1.75
247,20639,Weißensee,20639,,9762,,771,0.1880674448767834,0.4565499351491569,47.54,39.469,0.383916990920882,319.1,0.20881971465629054,1.62
248,20640,Winklern,20640,M,9841,9833,1200,0.09083333333333334,0.43583333333333335,45.79,39.859,0.4508333333333333,46.8,0.16666666666666666,1.55
249,20642,Krems in Kärnten,20642,,9861,9862,1665,0.10510510510510511,0.23903903903903903,46.85,37.58,0.4666666666666667,47.2,0.1975975975975976,1.63
250,20643,Lurnfeld,20643,M,9813,9811 9812 9814,2664,0.08671171171171171,0.3322072072072072,45.84,41.445,0.46096096096096095,56.5,0.19444444444444445,1.54
251,20644,Reißeck,20644,,9815,9816,2101,0.06473108043788672,0.30699666825321276,47.38,41.214,0.4355069014754879,37.5,0.22608281770585437,1.57
252,20701,Afritz am See,20701,,9542,,1433,0.07048150732728542,0.2107466852756455,47.39,39.396,0.44801116538729935,46.5,0.19120725750174458,1.57
253,20702,Arnoldstein,20702,M,9601,9586 9587 9602,7039,0.0635033385424066,0.3024577354737889,44.47,40.189,0.46384429606478195,55.7,0.20358005398494106,1.59
254,20703,Arriach,20703,,9543,,1326,0.1033182503770739,0.2081447963800905,46.79,37.431,0.49321266968325794,35.2,0.2096530920060332,1.56
255,20705,Bad Bleiberg,20705,M,9530,,2190,0.057534246575342465,0.23607305936073059,48.82,38.746,0.43881278538812785,48.4,0.21506849315068494,1.53
256,20707,Feistritz an der Gail,20707,,9613,,632,0.09651898734177215,0.40348101265822783,44.62,41.208,0.4778481012658228,48.4,0.18354430379746836,1.6
257,20708,Feld am See,20708,,9544,,1080,0.0962962962962963,0.24166666666666667,46.58,40.844,0.46944444444444444,46.5,0.21388888888888888,1.54
258,20710,Ferndorf,20710,,9702,9701 9873,2074,0.0699132111861138,0.1885245901639344,47.56,40.032,0.45564127290260364,46.5,0.20540019286403086,1.5
259,20711,Finkenstein am Faaker See,20711,M,9584,9580 9581 9582 9583 9585 9586 9587,9144,0.08541119860017497,0.33180227471566054,44.63,43.969,0.47965879265091865,76.4,0.20253718285214348,1.53
260,20712,Fresach,20712,,9712,9702,1249,0.08646917534027222,0.15052041633306645,45.43,38.033,0.477982385908727,46.5,0.20576461168935148,1.55
261,20713,Hohenthurn,20713,,9613,9601 9602,838,0.10620525059665871,0.28162291169451076,45.88,45.893,0.4737470167064439,26.9,0.2064439140811456,1.54
262,20719,Nötsch im Gailtal,20719,M,9611,9531 9612 9623,2291,0.08904408555216063,0.22828459188127456,45.88,41.85,0.47097337407245743,48.4,0.21562636403317328,1.49
263,20720,Paternion,20720,M,9711,9701 9710 9714,5806,0.0775060282466414,0.36755080950740615,46.24,37.776,0.46624181880812954,46.5,0.20254908715122288,1.49
264,20721,Rosegg,20721,M,9232,9184 9581,1847,0.08770979967514889,0.20844612885760694,45.11,43.669,0.49702219815917703,46.5,0.2030319436924743,1.47
265,20722,St. Jakob im Rosental,20722,M,9184,9182 9183,4280,0.0705607476635514,0.2294392523364486,47.29,42.057,0.43598130841121496,46.5,0.1929906542056075,1.51
266,20723,Stockenboi,20723,,9713,9701 9711 9714,1612,0.09491315136476426,0.23325062034739455,44.68,38.052,0.47456575682382135,46.5,0.20161290322580644,1.62
267,20724,Treffen am Ossiacher See,20724,M,9521,9520 9541 9542 9551,4534,0.09947066607851786,0.44287604764005295,48.09,45.111,0.41552712836347594,70.9,0.18857520952801057,1.5
268,20725,Velden am Wörther See,20725,M,9220,9231 9536,9105,0.10840197693574959,0.3490389895661724,47.61,43.223,0.4401976935749588,64.8,0.18868753432180121,1.47
269,20726,Weißenstein,20726,M,9721,9500 9710 9722,2932,0.06991814461118691,0.38233287858117326,45.98,43.833,0.46998635743519784,46.5,0.22169167803547066,1.52
270,20727,Wernberg,20727,,9241,9220,5508,0.07461873638344227,0.3356935366739288,44.84,44.551,0.4840232389251997,67.1,0.2095134350036311,1.55
271,20801,Bleiburg,20801,ST,9150,,4071,0.09702775730778679,0.3709162367968558,44.37,39.146,0.4654875951854581,27.6,0.17858020142471137,1.6
272,20802,Diex,20802,,9103,9102 9111 9112,793,0.14880201765447668,0.2938209331651955,44.89,41.038,0.4842370744010088,38.8,0.15636822194199243,1.68
273,20803,Eberndorf,20803,M,9141,9125,5843,0.08026698613725826,0.32534656854355637,45.42,39.786,0.45490330309772375,38.8,0.19185349991442752,1.55
274,20804,Eisenkappel-Vellach,20804,M,9135,,2230,0.09192825112107623,0.268609865470852,48.25,36.224,0.4304932735426009,20.6,0.17937219730941703,1.54
275,20805,Feistritz ob Bleiburg,20805,M,9143,9150,2194,0.06563354603463993,1.1909753874202371,42.62,39.917,0.47265268915223335,25.3,0.18732907930720147,1.67
276,20806,Gallizien,20806,,9132,9123 9131 9133 9173,1755,0.08547008547008547,0.16638176638176638,45.52,39.517,0.47692307692307695,32.1,0.196011396011396,1.48
277,20807,Globasnitz,20807,,9142,9141 9143,1592,0.07412060301507538,0.15829145728643215,43.9,39.699,0.4805276381909548,20.6,0.1922110552763819,1.57
278,20808,Griffen,20808,M,9112,,3435,0.09490538573508006,0.42066957787481807,44.24,37.741,0.4928675400291121,38.8,0.1851528384279476,1.56
279,20810,Neuhaus,20810,,9155,,1009,0.09415262636273539,0.21902874132804756,48.22,37.368,0.466798810703667,23.2,0.18731417244796827,1.6
280,20812,Ruden,20812,,9113,,1535,0.07947882736156352,0.39218241042345275,45.49,38.694,0.4820846905537459,23.2,0.19087947882736156,1.63
281,20813,St. Kanzian am Klopeiner See,20813,,9122,,4550,0.1021978021978022,0.25956043956043956,45.01,40.14,0.4268131868131868,58.6,0.17604395604395603,1.56
282,20815,Sittersdorf,20815,,9133,,1961,0.08822029576746558,0.23406425293217745,46.6,38.715,0.47373788883222845,20.6,0.19071902090770015,1.54
283,20817,Völkermarkt,20817,ST,9100,9064 9102 9103 9111 9113 9121 9371,10866,0.1011411743051721,0.526228602981778,44.78,40.615,0.47680839315295415,50.6,0.18949015277010858,1.58
284,20901,Bad St. Leonhard im Lavanttal,20901,ST,9462,9441 9461 9463,4324,0.09181313598519888,0.5772432932469935,45.06,38.616,0.5064754856614246,49.9,0.20952821461609622,1.63
285,20905,Frantschach-St. Gertraud,20905,M,9413,9400,2516,0.0985691573926868,0.6673290937996821,46.7,38.729,0.4626391096979332,49.9,0.2023052464228935,1.56
286,20909,Lavamünd,20909,M,9473,9423 9472,2871,0.10623476140717521,0.258098223615465,46.11,38.037,0.477533960292581,18.7,0.20724486241727622,1.57
287,20911,Preitenegg,20911,,9451,,935,0.11336898395721925,0.3871657754010695,46.85,37.133,0.4663101604278075,35.4,0.19358288770053475,1.61
288,20912,Reichenfels,20912,M,9463,9462,1784,0.0913677130044843,0.2483183856502242,45.56,39.667,0.5213004484304933,35.4,0.22253363228699552,1.66
289,20913,St. Andrä,20913,ST,9433,9104 9112 9421 9422 9431 9470,9850,0.08355329949238578,0.47045685279187816,45.46,39.033,0.49593908629441624,40.3,0.20091370558375635,1.53
290,20914,St. Georgen im Lavanttal,20914,,9423,9470,1939,0.08715832903558535,0.25373904074265086,43.46,39.284,0.5208870551830841,29.0,0.19907168643630738,1.61
291,20918,St. Paul im Lavanttal,20918,M,9470,9112 9433 9472 9473,3238,0.0932674490426189,0.6809759110562076,46.22,38.899,0.47560222359481164,33.8,0.21031500926497837,1.52
292,20923,Wolfsberg,20923,ST,9400,9411 9412 9413 9421 9431 9433 9441 9461 9462,25031,0.10670768247373257,0.5563900763053813,45.2,40.934,0.48124325835963405,69.7,0.19503815269066357,1.57
293,21001,Albeck,21001,,9571,9345,966,0.11697722567287784,0.28467908902691513,46.11,35.953,0.4648033126293996,63.9,0.17184265010351968,1.59
294,21002,Feldkirchen in Kärnten,21002,ST,9560,9062,14289,0.09167891384981454,0.47882986913010006,45.01,38.593,0.47729022324865283,56.6,0.18216810133669256,1.54
295,21003,Glanegg,21003,,9555,9556 9560,1795,0.08133704735376045,0.41002785515320334,46.36,39.902,0.4768802228412256,28.3,0.19721448467966574,1.55
296,21004,Gnesau,21004,,9563,,1022,0.1095890410958904,0.4589041095890411,44.55,37.248,0.5107632093933464,47.9,0.2045009784735812,1.65
297,21005,Himmelberg,21005,,9562,9552 9560 9563,2297,0.10361340879407924,0.24727905964301264,44.85,36.994,0.4945581192860253,47.9,0.20592076621680452,1.6
298,21006,Ossiach,21006,,9570,9231 9560,788,0.10786802030456853,0.30710659898477155,46.44,44.547,0.4137055837563452,87.1,0.1751269035532995,1.56
299,21007,Reichenau,21007,,9565,9564,1778,0.09617547806524185,0.3481439820022497,47.19,35.467,0.4454443194600675,79.0,0.203037120359955,1.61
300,21008,St. Urban,21008,,9554,9556,1513,0.09583608724388631,0.2808988764044944,44.64,40.081,0.4666226040978189,39.8,0.1890284203569068,1.64
301,21009,Steindorf am Ossiacher See,21009,,9551,9552 9560,3756,0.0849307774227902,0.24813631522896698,46.75,41.852,0.4528753993610224,70.2,0.18849840255591055,1.56
302,21010,Steuerberg,21010,,9560,,1579,0.16402786573780875,0.2539582013932869,44.39,35.681,0.5079164027865738,39.8,0.1811272957568081,1.58
303,30101,Krems an der Donau,30101,SR,3500,3506 3541,24837,0.10258887949430286,0.798808229657366,45.19,43.016,0.4438539276080042,117.6,0.17151829931151105,1.59
304,30201,St. Pölten,30201,SR,3100,3104 3105 3107 3109 3140 3151 3385,55878,0.08251905937936219,0.9934858083682307,43.46,42.11,0.4511972511543004,124.6,0.1823257811661119,1.67
305,30301,Waidhofen an der Ybbs,30301,SR,3340,3263,11134,0.11963355487695347,0.6096640919705407,44.1,41.454,0.4997305550565834,116.3,0.20010777797736662,1.74
306,30401,Wiener Neustadt,30401,SR,2700,2751 2752,46456,0.10323747201653177,0.7221887377303254,41.36,42.054,0.44287067332529706,227.7,0.17319614258653349,1.69
